trade_date,maturity,strike,option_type,market_price,underlying,r,q,order_book_id,volume,days_to_expiry,S0,api_iv,log_moneyness
2025-11-27,0.5671232876712329,4700.0,put,367.20000000000005,4515.4027,0.02,0.0,IO2606P4700,5.0,207,4515.4027,,
2025-11-27,0.5671232876712329,4800.0,call,120.1,4515.4027,0.02,0.0,IO2606C4800,8.0,207,4515.4027,,
2025-11-27,0.5671232876712329,4800.0,put,437.4,4515.4027,0.02,0.0,IO2606P4800,2.0,207,4515.4027,,
2025-11-27,0.5671232876712329,4900.0,call,92.9,4515.4027,0.02,0.0,IO2606C4900,75.0,207,4515.4027,,
2025-11-27,0.5671232876712329,4900.0,put,558.4000000000001,4515.4027,0.02,0.0,IO2606P4900,0.0,207,4515.4027,,
2025-11-27,0.5671232876712329,5000.0,call,76.9,4515.4027,0.02,0.0,IO2606C5000,85.0,207,4515.4027,,
2025-11-27,0.5671232876712329,5000.0,put,631.9,4515.4027,0.02,0.0,IO2606P5000,0.0,207,4515.4027,,
2025-11-27,0.5671232876712329,5200.0,call,53.6,4515.4027,0.02,0.0,IO2606C5200,430.0,207,4515.4027,,
2025-11-27,0.5671232876712329,5200.0,put,791.3,4515.4027,0.02,0.0,IO2606P5200,3.0,207,4515.4027,,
2025-11-27,0.5671232876712329,5400.0,call,36.0,4515.4027,0.02,0.0,IO2606C5400,302.0,207,4515.4027,,
2025-11-27,0.5671232876712329,5400.0,put,977.3,4515.4027,0.02,0.0,IO2606P5400,5.0,207,4515.4027,,
2025-11-27,0.8082191780821918,4000.0,call,526.8,4515.4027,0.02,0.0,IO2609C4000,57.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4000.0,put,131.4,4515.4027,0.02,0.0,IO2609P4000,180.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4100.0,call,454.7,4515.4027,0.02,0.0,IO2609C4100,0.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4100.0,put,160.2,4515.4027,0.02,0.0,IO2609P4100,32.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4200.0,call,407.7,4515.4027,0.02,0.0,IO2609C4200,11.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4200.0,put,194.8,4515.4027,0.02,0.0,IO2609P4200,13.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4300.0,call,358.8,4515.4027,0.02,0.0,IO2609C4300,1.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4300.0,put,222.6,4515.4027,0.02,0.0,IO2609P4300,2.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4400.0,call,299.0,4515.4027,0.02,0.0,IO2609C4400,2.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4400.0,put,288.3,4515.4027,0.02,0.0,IO2609P4400,34.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4500.0,call,249.3,4515.4027,0.02,0.0,IO2609C4500,47.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4500.0,put,334.3,4515.4027,0.02,0.0,IO2609P4500,10.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4600.0,call,209.10000000000002,4515.4027,0.02,0.0,IO2609C4600,0.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4600.0,put,389.0,4515.4027,0.02,0.0,IO2609P4600,7.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4700.0,call,182.4,4515.4027,0.02,0.0,IO2609C4700,17.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4700.0,put,454.2,4515.4027,0.02,0.0,IO2609P4700,3.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4800.0,call,158.10000000000002,4515.4027,0.02,0.0,IO2609C4800,8.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4800.0,put,560.2,4515.4027,0.02,0.0,IO2609P4800,0.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4900.0,call,135.10000000000002,4515.4027,0.02,0.0,IO2609C4900,6.0,295,4515.4027,,
2025-11-27,0.8082191780821918,4900.0,put,609.3,4515.4027,0.02,0.0,IO2609P4900,5.0,295,4515.4027,,
2025-11-27,0.8082191780821918,5000.0,call,112.0,4515.4027,0.02,0.0,IO2609C5000,18.0,295,4515.4027,,
2025-11-27,0.8082191780821918,5000.0,put,681.1,4515.4027,0.02,0.0,IO2609P5000,7.0,295,4515.4027,,
2025-11-27,0.8082191780821918,5200.0,call,83.3,4515.4027,0.02,0.0,IO2609C5200,166.0,295,4515.4027,,
2025-11-27,0.8082191780821918,5200.0,put,835.8,4515.4027,0.02,0.0,IO2609P5200,2.0,295,4515.4027,,
2025-11-27,0.8082191780821918,5400.0,call,62.900000000000006,4515.4027,0.02,0.0,IO2609C5400,90.0,295,4515.4027,,
2025-11-27,0.8082191780821918,5400.0,put,1026.0,4515.4027,0.02,0.0,IO2609P5400,3.0,295,4515.4027,,
2025-11-28,0.13424657534246576,4000.0,call,487.1,4526.6616,0.02,0.0,IO2601C4000,0.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4000.0,put,6.0,4526.6616,0.02,0.0,IO2601P4000,89.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4050.0,call,451.8,4526.6616,0.02,0.0,IO2601C4050,1.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4050.0,put,7.7,4526.6616,0.02,0.0,IO2601P4050,98.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4100.0,call,397.3,4526.6616,0.02,0.0,IO2601C4100,13.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4100.0,put,10.9,4526.6616,0.02,0.0,IO2601P4100,194.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4150.0,call,345.1,4526.6616,0.02,0.0,IO2601C4150,0.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4150.0,put,14.3,4526.6616,0.02,0.0,IO2601P4150,240.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4200.0,call,306.4,4526.6616,0.02,0.0,IO2601C4200,12.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4200.0,put,19.6,4526.6616,0.02,0.0,IO2601P4200,452.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4250.0,call,246.8,4526.6616,0.02,0.0,IO2601C4250,2.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4250.0,put,26.700000000000003,4526.6616,0.02,0.0,IO2601P4250,253.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4300.0,call,218.89999999999998,4526.6616,0.02,0.0,IO2601C4300,9.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4300.0,put,36.6,4526.6616,0.02,0.0,IO2601P4300,292.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4350.0,call,185.9,4526.6616,0.02,0.0,IO2601C4350,7.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4350.0,put,48.1,4526.6616,0.02,0.0,IO2601P4350,90.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4400.0,call,152.0,4526.6616,0.02,0.0,IO2601C4400,53.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4400.0,put,64.5,4526.6616,0.02,0.0,IO2601P4400,251.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4450.0,call,119.1,4526.6616,0.02,0.0,IO2601C4450,28.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4450.0,put,82.69999999999999,4526.6616,0.02,0.0,IO2601P4450,78.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4500.0,call,91.8,4526.6616,0.02,0.0,IO2601C4500,339.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4500.0,put,107.0,4526.6616,0.02,0.0,IO2601P4500,148.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4550.0,call,71.0,4526.6616,0.02,0.0,IO2601C4550,117.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4550.0,put,133.8,4526.6616,0.02,0.0,IO2601P4550,57.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4600.0,call,53.6,4526.6616,0.02,0.0,IO2601C4600,412.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4600.0,put,164.5,4526.6616,0.02,0.0,IO2601P4600,33.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4650.0,call,39.9,4526.6616,0.02,0.0,IO2601C4650,239.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4650.0,put,200.8,4526.6616,0.02,0.0,IO2601P4650,28.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4700.0,call,29.2,4526.6616,0.02,0.0,IO2601C4700,582.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4700.0,put,241.8,4526.6616,0.02,0.0,IO2601P4700,9.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4750.0,call,19.700000000000003,4526.6616,0.02,0.0,IO2601C4750,267.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4750.0,put,284.20000000000005,4526.6616,0.02,0.0,IO2601P4750,6.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4800.0,call,14.100000000000001,4526.6616,0.02,0.0,IO2601C4800,377.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4800.0,put,331.0,4526.6616,0.02,0.0,IO2601P4800,0.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4850.0,call,10.8,4526.6616,0.02,0.0,IO2601C4850,263.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4850.0,put,383.2,4526.6616,0.02,0.0,IO2601P4850,1.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4900.0,call,7.9,4526.6616,0.02,0.0,IO2601C4900,170.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4900.0,put,405.7,4526.6616,0.02,0.0,IO2601P4900,0.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4950.0,call,6.5,4526.6616,0.02,0.0,IO2601C4950,179.0,49,4526.6616,,
2025-11-28,0.13424657534246576,4950.0,put,453.4,4526.6616,0.02,0.0,IO2601P4950,1.0,49,4526.6616,,
2025-11-28,0.13424657534246576,5000.0,call,4.7,4526.6616,0.02,0.0,IO2601C5000,113.0,49,4526.6616,,
2025-11-28,0.13424657534246576,5000.0,put,521.0,4526.6616,0.02,0.0,IO2601P5000,9.0,49,4526.6616,,
2025-11-28,0.13424657534246576,5100.0,call,3.5,4526.6616,0.02,0.0,IO2601C5100,96.0,49,4526.6616,,
2025-11-28,0.13424657534246576,5100.0,put,619.4,4526.6616,0.02,0.0,IO2601P5100,3.0,49,4526.6616,,
2025-11-28,0.13424657534246576,5200.0,call,3.1,4526.6616,0.02,0.0,IO2601C5200,158.0,49,4526.6616,,
2025-11-28,0.13424657534246576,5200.0,put,706.7,4526.6616,0.02,0.0,IO2601P5200,3.0,49,4526.6616,,
2025-11-28,0.13424657534246576,5300.0,call,3.2,4526.6616,0.02,0.0,IO2601C5300,125.0,49,4526.6616,,
2025-11-28,0.13424657534246576,5300.0,put,800.7,4526.6616,0.02,0.0,IO2601P5300,0.0,49,4526.6616,,
2025-11-28,0.2410958904109589,4000.0,call,484.5,4526.6616,0.02,0.0,IO2602C4000,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4000.0,put,21.4,4526.6616,0.02,0.0,IO2602P4000,1.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4050.0,call,450.6,4526.6616,0.02,0.0,IO2602C4050,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4050.0,put,23.2,4526.6616,0.02,0.0,IO2602P4050,1.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4100.0,call,403.4,4526.6616,0.02,0.0,IO2602C4100,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4100.0,put,33.0,4526.6616,0.02,0.0,IO2602P4100,6.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4150.0,call,345.6,4526.6616,0.02,0.0,IO2602C4150,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4150.0,put,35.1,4526.6616,0.02,0.0,IO2602P4150,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4200.0,call,307.6,4526.6616,0.02,0.0,IO2602C4200,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4200.0,put,40.4,4526.6616,0.02,0.0,IO2602P4200,1.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4250.0,call,271.70000000000005,4526.6616,0.02,0.0,IO2602C4250,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4250.0,put,53.099999999999994,4526.6616,0.02,0.0,IO2602P4250,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4300.0,call,250.8,4526.6616,0.02,0.0,IO2602C4300,1.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4300.0,put,69.4,4526.6616,0.02,0.0,IO2602P4300,60.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4350.0,call,210.0,4526.6616,0.02,0.0,IO2602C4350,2.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4350.0,put,79.5,4526.6616,0.02,0.0,IO2602P4350,4.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4400.0,call,185.6,4526.6616,0.02,0.0,IO2602C4400,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4400.0,put,99.6,4526.6616,0.02,0.0,IO2602P4400,1.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4450.0,call,149.7,4526.6616,0.02,0.0,IO2602C4450,4.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4450.0,put,119.8,4526.6616,0.02,0.0,IO2602P4450,8.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4500.0,call,123.2,4526.6616,0.02,0.0,IO2602C4500,1.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4500.0,put,147.8,4526.6616,0.02,0.0,IO2602P4500,6.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4550.0,call,110.5,4526.6616,0.02,0.0,IO2602C4550,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4550.0,put,168.7,4526.6616,0.02,0.0,IO2602P4550,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4600.0,call,85.1,4526.6616,0.02,0.0,IO2602C4600,28.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4600.0,put,200.2,4526.6616,0.02,0.0,IO2602P4600,1.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4650.0,call,69.4,4526.6616,0.02,0.0,IO2602C4650,34.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4650.0,put,241.4,4526.6616,0.02,0.0,IO2602P4650,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4700.0,call,57.9,4526.6616,0.02,0.0,IO2602C4700,31.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4700.0,put,277.79999999999995,4526.6616,0.02,0.0,IO2602P4700,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4750.0,call,48.7,4526.6616,0.02,0.0,IO2602C4750,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4750.0,put,353.8,4526.6616,0.02,0.0,IO2602P4750,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4800.0,call,35.0,4526.6616,0.02,0.0,IO2602C4800,9.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4800.0,put,357.8,4526.6616,0.02,0.0,IO2602P4800,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4850.0,call,30.2,4526.6616,0.02,0.0,IO2602C4850,4.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4850.0,put,414.1,4526.6616,0.02,0.0,IO2602P4850,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4900.0,call,25.200000000000003,4526.6616,0.02,0.0,IO2602C4900,40.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4900.0,put,444.0,4526.6616,0.02,0.0,IO2602P4900,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4950.0,call,19.700000000000003,4526.6616,0.02,0.0,IO2602C4950,6.0,88,4526.6616,,
2025-11-28,0.2410958904109589,4950.0,put,490.6,4526.6616,0.02,0.0,IO2602P4950,0.0,88,4526.6616,,
2025-11-28,0.2410958904109589,5000.0,call,17.5,4526.6616,0.02,0.0,IO2602C5000,18.0,88,4526.6616,,
2025-11-28,0.2410958904109589,5000.0,put,542.4000000000001,4526.6616,0.02,0.0,IO2602P5000,0.0,88,4526.6616,,
2025-11-28,0.30684931506849317,3200.0,call,1264.1,4526.6616,0.02,0.0,IO2603C3200,0.0,112,4526.6616,,
2025-11-28,0.30684931506849317,3200.0,put,3.7,4526.6616,0.02,0.0,IO2603P3200,25.0,112,4526.6616,,
2025-11-28,0.30684931506849317,3300.0,call,1179.0,4526.6616,0.02,0.0,IO2603C3300,4.0,112,4526.6616,,
2025-11-28,0.30684931506849317,3300.0,put,4.2,4526.6616,0.02,0.0,IO2603P3300,12.0,112,4526.6616,,
2025-11-28,0.30684931506849317,3400.0,call,1076.6,4526.6616,0.02,0.0,IO2603C3400,1.0,112,4526.6616,,
2025-11-28,0.30684931506849317,3400.0,put,5.0,4526.6616,0.02,0.0,IO2603P3400,0.0,112,4526.6616,,
2025-11-28,0.30684931506849317,3500.0,call,974.8,4526.6616,0.02,0.0,IO2603C3500,0.0,112,4526.6616,,
2025-11-28,0.30684931506849317,3500.0,put,6.300000000000001,4526.6616,0.02,0.0,IO2603P3500,3.0,112,4526.6616,,
2025-11-28,0.30684931506849317,3600.0,call,871.5,4526.6616,0.02,0.0,IO2603C3600,0.0,112,4526.6616,,
2025-11-28,0.30684931506849317,3600.0,put,8.0,4526.6616,0.02,0.0,IO2603P3600,8.0,112,4526.6616,,
2025-11-28,0.30684931506849317,3700.0,call,789.3,4526.6616,0.02,0.0,IO2603C3700,4.0,112,4526.6616,,
2025-11-28,0.30684931506849317,3700.0,put,11.2,4526.6616,0.02,0.0,IO2603P3700,1.0,112,4526.6616,,
2025-11-28,0.30684931506849317,3800.0,call,693.0,4526.6616,0.02,0.0,IO2603C3800,10.0,112,4526.6616,,
2025-11-28,0.30684931506849317,3800.0,put,15.5,4526.6616,0.02,0.0,IO2603P3800,84.0,112,4526.6616,,
2025-11-28,0.30684931506849317,3900.0,call,598.8,4526.6616,0.02,0.0,IO2603C3900,8.0,112,4526.6616,,
2025-11-28,0.30684931506849317,3900.0,put,22.1,4526.6616,0.02,0.0,IO2603P3900,22.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4000.0,call,507.9,4526.6616,0.02,0.0,IO2603C4000,6.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4000.0,put,31.700000000000003,4526.6616,0.02,0.0,IO2603P4000,51.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4100.0,call,411.6,4526.6616,0.02,0.0,IO2603C4100,2.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4100.0,put,45.2,4526.6616,0.02,0.0,IO2603P4100,67.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4200.0,call,336.1,4526.6616,0.02,0.0,IO2603C4200,16.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4200.0,put,65.19999999999999,4526.6616,0.02,0.0,IO2603P4200,36.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4300.0,call,267.7,4526.6616,0.02,0.0,IO2603C4300,89.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4300.0,put,93.8,4526.6616,0.02,0.0,IO2603P4300,69.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4400.0,call,208.0,4526.6616,0.02,0.0,IO2603C4400,23.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4400.0,put,130.5,4526.6616,0.02,0.0,IO2603P4400,37.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4500.0,call,155.8,4526.6616,0.02,0.0,IO2603C4500,241.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4500.0,put,179.2,4526.6616,0.02,0.0,IO2603P4500,81.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4600.0,call,117.6,4526.6616,0.02,0.0,IO2603C4600,248.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4600.0,put,240.7,4526.6616,0.02,0.0,IO2603P4600,25.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4700.0,call,86.2,4526.6616,0.02,0.0,IO2603C4700,221.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4700.0,put,304.1,4526.6616,0.02,0.0,IO2603P4700,24.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4800.0,call,61.8,4526.6616,0.02,0.0,IO2603C4800,159.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4800.0,put,374.6,4526.6616,0.02,0.0,IO2603P4800,0.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4900.0,call,44.8,4526.6616,0.02,0.0,IO2603C4900,101.0,112,4526.6616,,
2025-11-28,0.30684931506849317,4900.0,put,461.4,4526.6616,0.02,0.0,IO2603P4900,2.0,112,4526.6616,,
2025-11-28,0.30684931506849317,5000.0,call,33.4,4526.6616,0.02,0.0,IO2603C5000,126.0,112,4526.6616,,
2025-11-28,0.30684931506849317,5000.0,put,553.8,4526.6616,0.02,0.0,IO2603P5000,22.0,112,4526.6616,,
2025-11-28,0.30684931506849317,5200.0,call,20.2,4526.6616,0.02,0.0,IO2603C5200,201.0,112,4526.6616,,
2025-11-28,0.30684931506849317,5200.0,put,757.8,4526.6616,0.02,0.0,IO2603P5200,0.0,112,4526.6616,,
2025-11-28,0.30684931506849317,5400.0,call,12.1,4526.6616,0.02,0.0,IO2603C5400,103.0,112,4526.6616,,
2025-11-28,0.30684931506849317,5400.0,put,932.6,4526.6616,0.02,0.0,IO2603P5400,0.0,112,4526.6616,,
2025-11-28,0.5643835616438356,3400.0,call,1033.5,4526.6616,0.02,0.0,IO2606C3400,6.0,206,4526.6616,,
2025-11-28,0.5643835616438356,3400.0,put,15.7,4526.6616,0.02,0.0,IO2606P3400,70.0,206,4526.6616,,
2025-11-28,0.5643835616438356,3500.0,call,929.3,4526.6616,0.02,0.0,IO2606C3500,0.0,206,4526.6616,,
2025-11-28,0.5643835616438356,3500.0,put,20.4,4526.6616,0.02,0.0,IO2606P3500,0.0,206,4526.6616,,
2025-11-28,0.5643835616438356,3600.0,call,857.5,4526.6616,0.02,0.0,IO2606C3600,5.0,206,4526.6616,,
2025-11-28,0.5643835616438356,3600.0,put,25.5,4526.6616,0.02,0.0,IO2606P3600,5.0,206,4526.6616,,
2025-11-28,0.5643835616438356,3700.0,call,765.4,4526.6616,0.02,0.0,IO2606C3700,2.0,206,4526.6616,,
2025-11-28,0.5643835616438356,3700.0,put,34.0,4526.6616,0.02,0.0,IO2606P3700,7.0,206,4526.6616,,
2025-11-28,0.5643835616438356,3800.0,call,672.4000000000001,4526.6616,0.02,0.0,IO2606C3800,0.0,206,4526.6616,,
2025-11-28,0.5643835616438356,3800.0,put,42.8,4526.6616,0.02,0.0,IO2606P3800,30.0,206,4526.6616,,
2025-11-28,0.5643835616438356,3900.0,call,572.5,4526.6616,0.02,0.0,IO2606C3900,0.0,206,4526.6616,,
2025-11-28,0.5643835616438356,3900.0,put,57.7,4526.6616,0.02,0.0,IO2606P3900,0.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4000.0,call,503.7,4526.6616,0.02,0.0,IO2606C4000,11.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4000.0,put,75.2,4526.6616,0.02,0.0,IO2606P4000,20.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4100.0,call,431.20000000000005,4526.6616,0.02,0.0,IO2606C4100,0.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4100.0,put,96.30000000000001,4526.6616,0.02,0.0,IO2606P4100,58.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4200.0,call,358.4,4526.6616,0.02,0.0,IO2606C4200,10.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4200.0,put,126.1,4526.6616,0.02,0.0,IO2606P4200,3.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4300.0,call,291.5,4526.6616,0.02,0.0,IO2606C4300,35.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4300.0,put,164.0,4526.6616,0.02,0.0,IO2606P4300,13.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4400.0,call,247.3,4526.6616,0.02,0.0,IO2606C4400,10.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4400.0,put,210.1,4526.6616,0.02,0.0,IO2606P4400,14.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4500.0,call,203.2,4526.6616,0.02,0.0,IO2606C4500,68.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4500.0,put,267.2,4526.6616,0.02,0.0,IO2606P4500,12.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4600.0,call,159.2,4526.6616,0.02,0.0,IO2606C4600,2.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4600.0,put,323.9,4526.6616,0.02,0.0,IO2606P4600,2.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4700.0,call,133.7,4526.6616,0.02,0.0,IO2606C4700,10.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4700.0,put,400.79999999999995,4526.6616,0.02,0.0,IO2606P4700,3.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4800.0,call,108.8,4526.6616,0.02,0.0,IO2606C4800,62.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4800.0,put,473.0,4526.6616,0.02,0.0,IO2606P4800,4.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4900.0,call,90.9,4526.6616,0.02,0.0,IO2606C4900,97.0,206,4526.6616,,
2025-11-28,0.5643835616438356,4900.0,put,559.8,4526.6616,0.02,0.0,IO2606P4900,0.0,206,4526.6616,,
2025-11-28,0.5643835616438356,5000.0,call,75.8,4526.6616,0.02,0.0,IO2606C5000,56.0,206,4526.6616,,
2025-11-28,0.5643835616438356,5000.0,put,634.2,4526.6616,0.02,0.0,IO2606P5000,0.0,206,4526.6616,,
2025-11-28,0.5643835616438356,5200.0,call,52.6,4526.6616,0.02,0.0,IO2606C5200,159.0,206,4526.6616,,
2025-11-28,0.5643835616438356,5200.0,put,799.8,4526.6616,0.02,0.0,IO2606P5200,2.0,206,4526.6616,,
2025-11-28,0.5643835616438356,5400.0,call,36.4,4526.6616,0.02,0.0,IO2606C5400,99.0,206,4526.6616,,
2025-11-28,0.5643835616438356,5400.0,put,976.2,4526.6616,0.02,0.0,IO2606P5400,6.0,206,4526.6616,,
2025-11-28,0.8054794520547945,4000.0,call,527.4000000000001,4526.6616,0.02,0.0,IO2609C4000,4.0,294,4526.6616,,
2025-11-28,0.8054794520547945,4000.0,put,130.1,4526.6616,0.02,0.0,IO2609P4000,112.0,294,4526.6616,,
2025-11-28,0.8054794520547945,4100.0,call,457.79999999999995,4526.6616,0.02,0.0,IO2609C4100,3.0,294,4526.6616,,
2025-11-28,0.8054794520547945,4100.0,put,158.3,4526.6616,0.02,0.0,IO2609P4100,41.0,294,4526.6616,,
2025-11-28,0.8054794520547945,4200.0,call,392.7,4526.6616,0.02,0.0,IO2609C4200,3.0,294,4526.6616,,
2025-11-28,0.8054794520547945,4200.0,put,193.8,4526.6616,0.02,0.0,IO2609P4200,9.0,294,4526.6616,,
2025-11-28,0.8054794520547945,4300.0,call,335.6,4526.6616,0.02,0.0,IO2609C4300,1.0,294,4526.6616,,
2025-11-28,0.8054794520547945,4300.0,put,235.3,4526.6616,0.02,0.0,IO2609P4300,38.0,294,4526.6616,,
2025-11-28,0.8054794520547945,4400.0,call,276.8,4526.6616,0.02,0.0,IO2609C4400,2.0,294,4526.6616,,
2025-11-28,0.8054794520547945,4400.0,put,284.0,4526.6616,0.02,0.0,IO2609P4400,8.0,294,4526.6616,,
2025-11-28,0.8054794520547945,4500.0,call,237.8,4526.6616,0.02,0.0,IO2609C4500,7.0,294,4526.6616,,
2025-11-28,0.8054794520547945,4500.0,put,335.20000000000005,4526.6616,0.02,0.0,IO2609P4500,10.0,294,4526.6616,,
